CdCommune;LbCommune;StCommune;DateCreationCommune;DateMajCommune;CdComiteBassin;NumCircAdminBassin;CdEuDistrict;CdBassinDCE
Numéro de la commune;Nom de la Commune;StCommune;DateCreationCommune;DateMajCommune;Code du comité de bassin;Numéro de la circonscription de bassin;Code européen du district hydrographique;Code du bassin DCE
"01260";"LE MONTELLIER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01261";"MONTHIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01262";"MONTLUEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01263";"MONTMERLE-SUR-SAÔNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01264";"MONTRACOL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01265";"MONTRÉAL-LA-CLUSE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01266";"MONTREVEL-EN-BRESSE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01267";"NURIEUX-VOLOGNAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01268";"MURS-ET-GÉLIGNIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01269";"NANTUA";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01272";"NEUVILLE-LES-DAMES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01273";"NEUVILLE-SUR-AIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01274";"LES NEYROLLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01275";"NEYRON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01276";"NIÉVROZ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01277";"NIVOLLET-MONTGRIFFON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01279";"ONCIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01280";"ORDONNAZ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01281";"ORNEX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01282";"OUTRIAZ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01283";"OYONNAX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01284";"OZAN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01285";"PARCIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01286";"PARVES ET NATTAGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01288";"PÉRON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01289";"PÉRONNAS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01290";"PÉROUGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01291";"PERREX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01293";"PEYRIAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01294";"PEYRIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01295";"PEYZIEUX-SUR-SAÔNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01296";"PIRAJOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01297";"PIZAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01298";"PLAGNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01299";"LE PLANTAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01301";"POLLIAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01302";"POLLIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01303";"PONCIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01304";"PONT-D'AIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01305";"PONT-DE-VAUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01306";"PONT-DE-VEYLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01307";"PORT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01308";"POUGNY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01309";"POUILLAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01310";"PRÉMEYZEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01311";"PRÉMILLIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01313";"PRÉVESSIN-MOËNS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01314";"PRIAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01316";"PUGIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01317";"RAMASSE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01318";"RANCÉ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01319";"RELEVANT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01320";"REPLONGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01321";"REVONNAS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01322";"REYRIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01323";"REYSSOUZE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01325";"RIGNIEUX-LE-FRANC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01328";"ROMANS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01329";"ROSSILLON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01330";"RUFFIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01331";"SAINT-ALBAN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01332";"SAINT-ANDRÉ-DE-BÂGÉ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01333";"SAINT-ANDRÉ-DE-CORCY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01334";"SAINT-ANDRÉ-D'HUIRIAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01335";"SAINT-ANDRÉ-LE-BOUCHOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01336";"SAINT-ANDRÉ-SUR-VIEUX-JONC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01337";"SAINT-BÉNIGNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01338";"GROSLÉE-SAINT-BENOIT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01339";"SAINT-BERNARD";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01341";"SAINT-CHAMP";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01342";"SAINTE-CROIX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01343";"SAINT-CYR-SUR-MENTHON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01344";"SAINT-DENIS-LÈS-BOURG";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01345";"SAINT-DENIS-EN-BUGEY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01346";"SAINT-DIDIER-D'AUSSIAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01347";"SAINT-DIDIER-DE-FORMANS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01348";"SAINT-DIDIER-SUR-CHALARONNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01349";"SAINT-ÉLOI";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01350";"SAINT-ÉTIENNE-DU-BOIS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01351";"SAINT-ÉTIENNE-SUR-CHALARONNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01352";"SAINT-ÉTIENNE-SUR-REYSSOUZE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01353";"SAINTE-EUPHÉMIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01354";"SAINT-GENIS-POUILLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01355";"SAINT-GENIS-SUR-MENTHON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01356";"SAINT-GEORGES-SUR-RENON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01357";"SAINT-GERMAIN-DE-JOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01358";"SAINT-GERMAIN-LES-PAROISSES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01359";"SAINT-GERMAIN-SUR-RENON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01360";"SAINT-JEAN-DE-GONVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01361";"SAINT-JEAN-DE-NIOST";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01362";"SAINT-JEAN-DE-THURIGNEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01363";"SAINT-JEAN-LE-VIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01364";"SAINT-JEAN-SUR-REYSSOUZE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01365";"SAINT-JEAN-SUR-VEYLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01366";"SAINTE-JULIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01367";"SAINT-JULIEN-SUR-REYSSOUZE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01368";"SAINT-JULIEN-SUR-VEYLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01369";"SAINT-JUST";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01370";"SAINT-LAURENT-SUR-SAÔNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01371";"SAINT-MARCEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01372";"SAINT-MARTIN-DE-BAVEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01373";"SAINT-MARTIN-DU-FRÊNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01374";"SAINT-MARTIN-DU-MONT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01375";"SAINT-MARTIN-LE-CHÂTEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01376";"SAINT-MAURICE-DE-BEYNOST";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01378";"SAINT-MAURICE-DE-GOURDANS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01379";"SAINT-MAURICE-DE-RÉMENS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01380";"SAINT-NIZIER-LE-BOUCHOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01381";"SAINT-NIZIER-LE-DÉSERT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01382";"SAINTE-OLIVE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01383";"SAINT-PAUL-DE-VARAX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01384";"SAINT-RAMBERT-EN-BUGEY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01385";"SAINT-RÉMY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01386";"SAINT-SORLIN-EN-BUGEY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01387";"SAINT-SULPICE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01388";"SAINT-TRIVIER-DE-COURTES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01389";"SAINT-TRIVIER-SUR-MOIGNANS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01390";"SAINT-VULBAS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01391";"SALAVRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01392";"SAMOGNAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01393";"SANDRANS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01396";"SAULT-BRÉNAZ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01397";"SAUVERNY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01398";"SAVIGNEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01399";"SÉGNY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01400";"SEILLONNAZ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01401";"SERGY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01402";"SERMOYER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01403";"SERRIÈRES-DE-BRIORD";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01404";"SERRIÈRES-SUR-AIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01405";"SERVAS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01406";"SERVIGNAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01407";"SEYSSEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01408";"SIMANDRE-SUR-SURAN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01410";"SONTHONNAX-LA-MONTAGNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01411";"SOUCLIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01412";"SULIGNAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01413";"SURJOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01414";"SUTRIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01415";"TALISSIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01416";"TENAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01417";"THÉZILLIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01418";"THIL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01419";"THOIRY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01420";"THOISSEY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01421";"TORCIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01422";"TOSSIAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01423";"TOUSSIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01424";"TRAMOYES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01425";"LA TRANCLIÈRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01426";"VAL-REVERMONT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01427";"TRÉVOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01428";"VALEINS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01429";"VANDEINS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01430";"VARAMBON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01431";"VAUX-EN-BUGEY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01432";"VERJON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01433";"VERNOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01434";"VERSAILLEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01435";"VERSONNEX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01436";"VESANCY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01437";"VESCOURS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01439";"VÉSINES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01441";"VIEU-D'IZENAVE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01442";"VIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01443";"VILLARS-LES-DOMBES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01444";"VILLEBOIS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01445";"VILLEMOTIER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01446";"VILLENEUVE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01447";"VILLEREVERSURE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01448";"VILLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01449";"VILLETTE-SUR-AIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01450";"VILLIEU-LOYES-MOLLON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01451";"VIRIAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01452";"VIRIEU-LE-GRAND";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01453";"VIRIEU-LE-PETIT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01454";"VIRIGNIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01456";"VONGNES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"01457";"VONNAS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000006";"06";"EU35";"D"
"02001";"ABBÉCOURT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02002";"ACHERY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02003";"ACY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02004";"AGNICOURT-ET-SÉCHELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02005";"AGUILCOURT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02006";"AISONVILLE-ET-BERNOVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000001";"01";"EU33";"A"
"02007";"AIZELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02008";"AIZY-JOUY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02009";"ALAINCOURT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02010";"ALLEMANT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02011";"AMBLENY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02012";"AMBRIEF";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02013";"AMIFONTAINE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02014";"AMIGNY-ROUY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02015";"ANCIENVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02016";"ANDELAIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02017";"ANGUILCOURT-LE-SART";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02018";"ANIZY-LE-CHÂTEAU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02019";"ANNOIS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000001";"01";"EU33";"A"
"02020";"ANY-MARTIN-RIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02021";"ARCHON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02022";"ARCY-SAINTE-RESTITUE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02023";"ARMENTIÈRES-SUR-OURCQ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02024";"ARRANCY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02025";"ARTEMPS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000001";"01";"EU33";"A"
"02027";"ASSIS-SUR-SERRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02028";"ATHIES-SOUS-LAON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02029";"ATTILLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000001";"01";"EU33";"A"
"02030";"AUBENCHEUL-AUX-BOIS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000001";"01";"EU33";"A"
"02031";"AUBENTON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02032";"AUBIGNY-AUX-KAISNES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000001";"01";"EU33";"A"
"02033";"AUBIGNY-EN-LAONNOIS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02034";"AUDIGNICOURT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02035";"AUDIGNY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02036";"AUGY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02037";"AULNOIS-SOUS-LAON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02038";"LES AUTELS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02039";"AUTREMENCOURT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02040";"AUTREPPES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02041";"AUTREVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02042";"AZY-SUR-MARNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02043";"BAGNEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"02044";"BANCIGNY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
